,funny,useful,review_id,text,business_id,stars,date,user_id,cool,datetime
16060,0,1,dhVKIf_uy06dOGT8tvnHlg,"I really love Chipotle so there is no complaints about food here.  I come here a lot and half of the staff is really great, just super cool and super friendly and the other half just doesn't really even pay attention while they're making your food. I'd hate to give this place a bad review just based on those people but it is true that a team is only as strong as its weakest link.  Sometimes when I come in it is only the friendly staff members and it is really a great experience.   I mostly come to this specific Chipotle because the location is convenient but when there is one of the fun, friendly staff members taking my order it is just an added bonus.",F-eHPbdh9bl8aeYDRws4BQ,3.0,2015-06-21 03:55:53,uT6WZfRVZi_vkPvGzRfn4A,0,2015-06-21 03:55:53
20925,0,0,yPOzGhorBrcGmwIUCbZ4eg,"Usually when i come to this chipotle, i'm quite pleased as some of the workers are extremely nice and helpful. Maybe once or twice i had a slight issue with this location, usually with the portions and charging me extra on certain items when i shouldn't have been charged. Regardless, this is one of the few chipotle's i actually enjoy.",F-eHPbdh9bl8aeYDRws4BQ,4.0,2018-05-29 05:28:22,hoM5I92BSCyxSA3inJg1vQ,0,2018-05-29 05:28:22
23169,0,0,4UVjjgqYtGy8wCGA3mg3ng,"I ordered their lunch special - Spring roll, lemongrass soup, and penang curry chicken w/ vegetables for take out. It was just as good as some of the Thai I've had in the city. Very tasty and vegetables were fresh. I will be going back! The owners were very friendly and accommodating. A nice addition to the neighborhood.",w9Olv_WM0Uqjlmg5KawIhA,4.0,2011-07-01 16:58:24,Ecqm2GSjvDVXrSdV8rQeqQ,0,2011-07-01 16:58:24
25546,0,0,aVqiuGjk7CwM4HCaCVdpHA,"Ordered a sandwich on one ticket my boyfriend ordered a sandwich on Another they gave us two of the sane sandwiches, which were very spicey which I cannot handle, just don't understand how this could be difficult.",Q9knOlfU9ppR1HhtK8r7qA,1.0,2014-11-14 15:18:39,Ui4N7r6mOI1pG5dp_Q25Uw,0,2014-11-14 15:18:39
28000,0,0,bKf5HDQ1IaEbKYvLTUo5HA,"On staff was a professional interior design specialist who reviewed our floor plans, calculated space and layout and helped us make design selections we really liked. Also helped us from making a poor decision in an alternate furniture selection.  We were very impressed. Another associate also stayed late to assure we were happy with everything.",JTM0CtxIIV8B9IEN8t4Plg,5.0,2017-12-17 19:38:34,-H001B_SIFYA9mcE48yyqQ,0,2017-12-17 19:38:34
32444,0,2,wWppIxU45-IF_USEUGJldQ,A nice neighborhood Thai place. Small and cost decor and friendly staff. I ordered red curry with chicken made extra spicy at my request. My MMM (Main Man Munch) had masseman curry. Both were excellently flavored and the chicken was cooked just right. I have a feeling that this is establishment will only improve over time.,w9Olv_WM0Uqjlmg5KawIhA,3.0,2011-07-05 00:45:14,HkxSeSl29Heq5-UWUEUx2A,0,2011-07-05 00:45:14
32595,0,1,U42BpvXjJsxNEZTsDkcZhg,"I tried here. I really, really tried to give them a chance but alas, this review HAS to be updated.

Little Caesars of Roslyn, you continue to disappointed me.

I'll start with what is positive: price and location. I can walk to your store. The $5 hot and ready is SUPER convenient for me to grab on my way to a girlfriend's house. That is, when you actually have them. Twice now, there were no pizzas ""hot and ready"".

I will tell you what your number one problem is and what is holding this business back: Employees.

Every time I go in there, I see a new face. I understand that the average age may be teenager and I don't disparage that. Hey, I washed dishes at that age too. However, these children are not properly trained; especially on the phone. They have zero communication skills.

For example, I called yesterday (12/04/16) around noon for a pizza. I gave the girl my order and the conversation had come to a natural close. I said ""Ok, thank you"". *CLICK* She hung up. No ""thank you, goodbye, thanks for calling, etc"". Nothing. Just a click. It was rude. Even the Greeks that don't speak perfect English across the street say ""thank you, goodbye"". It is just common courtesy (or at least it should be).

The other indecent I had was a few months ago. I kept calling and calling to place an order and all I got was a busy signal. This went on for over 15 minutes so I figured I'll just walk over there. I tell the girl behind the counter that I've been trying to call and their line is busy. There was no one else in the store. She tells me ""Uh...we are busy"". I was immediately suspicious. ""Really?"" I ask. ""Is this your number?"" I show the number of the pizzeria saved in my phone. She confirms it. I dial and put it on speakerphone. Busy signal. ""Why isn't your landline ringing right now?"" I ask. She just smiles and asks if I would like to order. 

This tells me either they took the phone off the hook or someone else working (not working?) there was using the phone out of my sight. I didn't see anyone else but the girl behind the counter.

There was a ""Help Wanted"" sign up yesterday when I went to pick up my pizza. I agree that this place does need some serious staffing help or else they aren't going to make it. This is a shame because once you get past the lousy employees, and wait, the pizza itself is good. But with the volume of turnover, the hassle with ordering, and inconsistent pizza-ready times I'm going to have to go somewhere else in the neighborhood. Luckily in my previous review, I listed how many there are in the neighborhood so we will not be without pizza.

Good luck, L.C. on getting some new, quality, staff members in there.",UcdjvDYQg6B1Ht9FEqNKnw,2.0,2016-12-05 20:47:58,GYt3N67dTDXsMB9jSbk14Q,0,2016-12-05 20:47:58
33620,0,0,qxFq_xyzSURrONlsPESxtw,"Chipotle is a great place. Healthy, affordable, tasty and fast food. This location has friendly staff and although the lines can be long at times they're bearable. My one issue with this location is the cleanliness. Last time I went I was impressed, but that's not usually the case.",F-eHPbdh9bl8aeYDRws4BQ,3.0,2015-11-08 16:53:38,xhHRsOoE8pHCuJGBwus_Hw,0,2015-11-08 16:53:38
34418,0,0,n1_CC6rQDtIdSzlYFh8LQA,"My sister and I went here for lunch on a Saturday.  We were the only ones in the restaurant, which was fine.  The interior is beautiful, with carved wood all over the place, and authentic-looking (having never been to Thailand, I'm not sure) decor.  We had the papaya salad and the wheel of fortune as appetizers.  They were both delicious.  The peanut dipping sauce was very flavorful and unique.  The chicken satay was deliciously moist.  Then we split the pad kee mao.  I love fat rice noodles, and the dish was just spicy enough.  The vegetables were tender, and the chicken was delicious.  For dessert we had the sticky rice with mango.  There wasn't a drop of food left.  I'll definitely be returning.",pQ0WQwBPdpngQi_HdPYIag,5.0,2011-03-24 13:49:45,okpC7R0pSSJIx6mML5B9Hw,0,2011-03-24 13:49:45
35724,0,0,mYxsZ-fSOll6xujXOjaZoA,Just made a purchase and the staff was awesome!  They also have the most beautiful cat in their store and I found that to be a warm touch.  I read some reviews about the staff being snobby.  That was not my experience at all. The staff was beyond nice and so helpful. They have beautiful jewelry and the prices range from low to high. There is really something for everyone in this store!,WZyr0I40FCeRnx3FOMmRsg,5.0,2016-12-07 21:05:29,cSrSyTrCLqaK0sJddq1qjQ,0,2016-12-07 21:05:29
36884,2,7,zPyzb6eSZJcB5yxna4-izw,I phoned Mr. Willard with an emergency and he was booked yet made sure to send me to an associate who specialized in my very rare condition.  Thank you. Would highly recommend.  This is the kind of business practice you don't see often.  Olde Time REAL GENUINE Service. Thank you.,5BJVmYyAY87tWTRhv1Vfog,5.0,2016-11-26 02:06:13,ZncEjk1WokTQlo3lVgHtxA,6,2016-11-26 02:06:13
41355,0,0,oYvPvUtyOtXqXf2t4y9ksQ,"We had a bad experience here, food was cold, bread was soggy, and to top it off the pulled pork was inedible.  The BBQ sauce had no flavor and didn't help mask the taste of the pulled pork. Would not recommend eating eating here.",zhLv02GHgcHl0KPzA8UF1g,1.0,2018-01-22 18:08:28,t8AobhD3ZXJmzVrbwGl7lQ,0,2018-01-22 18:08:28
41809,0,1,qpZNTaBYf3Mav25mueDOZQ,"We stumbled upon this hidden gem one day while mattress shopping. I googled mattress stores in the area and this came up. And boy are we glad we stopped by! Victor was amazing at helping us find just the right mattress. I felt like Harry Potter in Ollivander's wand shop, as Victor dug through his stash looking for just the right one for us. Not only was the mattress we bought hundreds of $$ cheaper than what we would've paid anywhere else, but it is the most amazing mattress we've ever slept on. We've never slept better, and I mean that!! I highly recommend stopping by to see Victor. If he's not there, call the number on the door.",6QiXS9ZsJKAyz96Xo-QZLA,5.0,2017-12-03 16:49:12,enoH2OBBR-kvQT9aLAe6Sw,0,2017-12-03 16:49:12
49352,0,0,ExoY8yYjLLMw-jwCXKU2eQ,"My fiancé and I have been taking our cars here for a couple years. We always receive professional, courteous, and efficient service and never feel like we're getting overcharged. I highly recommend the Mavis in Abington!",zXnFTbBeqWP8A3YvmFme-Q,5.0,2017-01-17 12:08:51,0VkPQTKl999QjOlAvaJudQ,0,2017-01-17 12:08:51
50427,1,1,WvkS2o9OrtkPGygCDVyPkw,"My son introduced me to Chipotle over a year ago, and I'm hooked. Most visits have been to this particular location, and I've always been pleased. Occasionally, the scoops of rice or beans are slightly larger than other times, which means I just have more for later since I can't finish a who bowl in one sitting!

My usual order is white rice, black beans, barbacoa (love it!), mild and medium sauce, corn, cheese, sour cream, and lettuce. Mmmm... I'm craving it now.

This is good stuff for fast food. The food seems to turn over quickly, so I don't know what the issues are with cleanliness that others are complaining about. The place is popular, so at certain times it gets REALLY busy, which means service seems slow, and sometimes you have to wait for fresh replacement food to come out. When it's not busy, it's been fast service.",F-eHPbdh9bl8aeYDRws4BQ,4.0,2015-10-12 04:13:11,WKDyy7-rJkhkws5SEJ_wbg,1,2015-10-12 04:13:11
55594,1,0,prrfsizCQuphmrJ6dCL-7g,"I went here for my Passport Photo, so this is the only thing I can speak to. When I called ahead to confirm they were open the gentleman who answered was great and answered everything I needed to know. When I arrived they took me pretty quickly and let me know I'd be their test subject for a new digital camera they bought to take the photos. All was well until I had to pay, the photo costed $13 which I find ridiculous for a digital camera picture that took about 3 minutes to take and print. I'd recommend going somewhere else, most places will charge $5.",pf4hV73PkEyNAhADEaNLXQ,3.0,2017-03-29 17:39:13,oRIBLlPmaN2ygDb-O4B7cw,0,2017-03-29 17:39:13
55603,0,0,XqbUcrGjpKsfMw7cTZHyfA,I have been going here since I was a kid and I have never had one cavity. My family all goes to Jay and have had nothing but good things to say about his work. Most resaonably priced dentist around woth top quality customer service.,mRFCkMufO5mSue9M4fjvbQ,5.0,2017-08-31 16:11:39,P-_jOqRJ7fIYoEUEE7CeYA,0,2017-08-31 16:11:39
64588,0,2,jrKA0ixLnMCZJw9hRUeYDQ,"This Chipotle is the worst. You are greeted by the manager who yells ""money walking"" to the counter staff, as you enter this location. They get grief if they don't acknowledge her call. The service is slow, so there's always a line. The cooked peppers and onions are usually burnt. The scoop portions are on the small side, so order double meat. I have been here at least 10 times and requested cilantro every time. I've only gotten it once, every other time, I've gotten some excuse. Hit the Willow Grove location, it has crazy long lines but you will leave satisfied.",F-eHPbdh9bl8aeYDRws4BQ,1.0,2015-09-12 17:53:30,Smo2oacO4SvksZH3zQJIkQ,0,2015-09-12 17:53:30
65005,0,0,D18FR283Uv3D_EQHUaV6fQ,"Worst chipolte I have ever been to. They served me a taco with  undercooked bloody chicken, along with an employee's curly black hair. Absolutely disgusting. They gave me my money back only after I demanded it and were not very apologetic. I suggested they wear hairnets to cover their nastyness and prevent this and was told all they have to wear is hats. Go to any other location!",F-eHPbdh9bl8aeYDRws4BQ,1.0,2015-02-19 01:00:01,xwbbrBT8Qa4udj_P64gKEw,0,2015-02-19 01:00:01
65984,0,0,OjJLKthcJ0rnwiUNZXc45A,"This is the 3rd time I have visited this location all three times after 8pm and the service was terrible along with running out of food, the burrito  was made very sloppy and the employees act like they don't want to be there. I hope management does some spot checks and corrects the issue. Otherwise they will continue to lose customers!",F-eHPbdh9bl8aeYDRws4BQ,1.0,2016-10-19 02:24:53,qdHRpSbLkkNmL_4xHlms7Q,0,2016-10-19 02:24:53
67918,0,0,gF-ObqG8yVho3GPzlORzNQ,My wife's car wouldn't start and I needed a good reliable battery. I knew the chumps at the other auto shops would charge me an arm-and-a-leg and give me an inferior battery. STS got me a great battery at a great price. Thanks guys!,zXnFTbBeqWP8A3YvmFme-Q,5.0,2016-04-12 17:33:40,9O4J-eRknmFKJbXw8zG8JA,0,2016-04-12 17:33:40
68996,0,0,SI7sr2goAxX17IRQNTl7Cw,"Good BBQ, sauce was good and pulled pork was juicy and flavorful. I did take out, not sure if you can eat in because the place is so small.",zhLv02GHgcHl0KPzA8UF1g,4.0,2015-07-22 00:27:47,rR14mlsyG31rZ5oedSEtuw,0,2015-07-22 00:27:47
77003,5,9,wwtY0by2rPm9Cm2iVe3G8w,"Do not waste your time. I received calls that my furniture was ready multiple times when it was not, when my order finally came, it was NOT what I ordered and I had to wait AGAIN,  more than a month too. Barely a year later and now it is falling apart and the pillows I paid too much for are flat too. I am appalled that they can charge so much when they give so little. 
I love the idea of being able to customize, but it was not worth it in any way.",JTM0CtxIIV8B9IEN8t4Plg,1.0,2011-02-22 21:49:59,GuL-RZfMTd_SXaT_7HSgmA,0,2011-02-22 21:49:59
80309,0,0,2NqLbNHcQ6NBDEIhINHDSw,"Delicious ribs with LOTS of meat on them, but not much at the place itself. Don't plan on eating there....",zhLv02GHgcHl0KPzA8UF1g,4.0,2015-07-07 00:20:15,BvKLd8lS_4-61ZBc1rvmOA,1,2015-07-07 00:20:15
84001,0,1,W0B1KLfP_dAZL-7kA7mf2Q,"This place gets a five from my husband and a four from me. I am going with his rating because he loves Thai/asian food, and I just like it, so I am not the best judge. The interior of the restaurant is really beautiful. I loved the intricately carved wood artwork. I sat down and felt transported to a different world! I am not familiar with Thai food so I ordered a basic Tilapia dish. It was phenomenal! He had a curry dish and he thought it was delicious. We also shared dumplings and they were so good!! We are definitely going here again. And best yet....it's a BYOB! I am looking forward to returning and trying something more adventurous!",pQ0WQwBPdpngQi_HdPYIag,5.0,2010-10-11 16:53:01,PRpjxJNfK0I_em5CNLYpVA,0,2010-10-11 16:53:01
94360,4,1,b9Xm26LTjTxIPPiR_TS_vg,"I stuck my chopsticks into the pad thai noodles, slightly turned my chopsticks to a 45 degree angle, and lifted my hand up.  To my surprise, my entire plate full of pad thai noodles lifted up together in a bundle.

The noodles were dry to the point where it made me thirsty just looking at them.  I literally had a ball of noodles at the end of my chopsticks - pad thai on a stick?  Some concoction they would serve at a state fair...

It's very seldom that I don't finish a thai dish, but I took two bites and no more.",pQ0WQwBPdpngQi_HdPYIag,2.0,2010-10-15 04:05:39,UAOOmhQhtdFrDM6KiaSK8A,0,2010-10-15 04:05:39
95514,0,0,eH7P5v31ENQrJCwyeJyL3w,This place has great stuff. They carry Pandora and other cool items! The staff is a little snobby.,WZyr0I40FCeRnx3FOMmRsg,4.0,2014-05-29 18:20:12,xB4xS9v0XTVJTpeMS5NJJg,0,2014-05-29 18:20:12
97936,2,2,1zOLacji6x9Q4DXchccm5g,I really had high hopes for a great Thai restaurant in the area...I've gone here twice since it's closer than driving into the city ...my first visit was years ago when they first opened...the food was disappointing...How do can you screw up tofu pad Thai and Thai ice tea...I gave them a second chance and tried it again nothing changed...I vow never to return...every time I drive past I look to see if they have closed down yet...apparently not...,pQ0WQwBPdpngQi_HdPYIag,2.0,2010-08-31 17:49:55,7XIHzdQb7ecKLDoLqJYOtA,0,2010-08-31 17:49:55
98695,0,1,PMPKGMDSNA3CHzlT_-mzQg,"This was the first time I ever ordered from this Abington chipotle restaurant. Are usually use the Chipotle in Willow Grove Pennsylvania on Moreland Rd. But because it was was the one nearest to me - I had to use the one that was closest to me. My rice was under cooked,  it was brown rice which I wanted. , I also had some kernels of uncooked rice. The fajita veggies  were way over cooked mushy and had no taste. l took  them out because they were so over cooked. I really doubt if I'll ever order from this particular chipotle restaurant again. Also the items on the DoorDash menu is small and you can't add any extras, like extra meat or cheese or anything.",F-eHPbdh9bl8aeYDRws4BQ,2.0,2018-05-04 19:02:17,ktxPOoF8yqphRS6SLxhpNg,0,2018-05-04 19:02:17
100880,0,0,XX6fOafmr6h9PNHEy2G-EQ,"Quiet ambience. Excellent cuisine; fresh vegetables not over cooked.  I really like spicey hot Thai cuisine, but unless you really emphasize that you want very hot, the seasoning is bound to be mild; good but mild.  Some may be reassured that the dishes are not spicey, but if you want hot/spicey be sure to say so.",pQ0WQwBPdpngQi_HdPYIag,4.0,2010-07-28 11:42:08,4r3GjyHSmQJztCSClSetsA,0,2010-07-28 11:42:08
101837,0,0,nS8M-0PcgllJRVPTW-pVSg,"If you love Alex and Ani bracelets, this is the place to go.  I've purchased several for myself and friends from this location.  The service is good, and they'll even wrap your purchase if you bought as a gift!",WZyr0I40FCeRnx3FOMmRsg,4.0,2017-04-15 02:05:12,lwAlgLqzfHSBXpuCH1eojw,0,2017-04-15 02:05:12
104602,0,0,uKiiZD5unMne-yRtltoV5Q,"I blew a tire on my way out of town after visiting my boyfriend for the holiday week/weekend.  It was 4:30pm on a Sunday and this staff couldn't have been kinder to me during my moment of panic as I had to get to Massachusetts that evening.  When we got to the shop, I told Matt at the front desk about how we'd had an incident taking the ruptured tire off the car and his first concern was that everyone was ok and hadn't been injured.  Then, he helped me quickly choose a tire close to the type that I have on my car for the best price along with advice on how to take care of the more permanent aspects of the repair once I returned home to Massachusetts.  

The level of kindness and caring as well as professionalism that the staff portrayed in my moment of need is what we need more of in businesses and services like this.  If I lived in this area, this shop would have my loyal business for my car needs and I'll be reminding my boyfriend of this shop whenever he has car needs in the future.  I felt that they truly cared on a personal level and wanted the best outcome for me.",zXnFTbBeqWP8A3YvmFme-Q,5.0,2018-07-09 19:14:58,jFTZVxG0VU_une0hmJFoxA,0,2018-07-09 19:14:58
106752,0,1,Q5QAeFU4DxzrxH19_RZlSw,"This is the worst chipotle I have ever been to it. The center city chipotles are always clean and have fresh food presented, this one displays coagulated meats and beans and argue when you bring it to their attention. The Plymouth meeting one is just as clean as center city; they need to revoke their franchise certificate.",F-eHPbdh9bl8aeYDRws4BQ,1.0,2015-03-09 19:34:26,XL0_FA6B9CceFH0jXhM3KA,1,2015-03-09 19:34:26
107274,0,0,2pnG0GMc6EQ1IUFe28j9Lg,"Well, I've taken 3 cars there over several years, brought tires for all 3 vehicles but appears since becoming Mavis from STS things have gone down. brought a new batteries and they forgot to tighten cables, needed to call AAA when car wouldn't start. Over charged to repair radiator, changed several other part and still leaking. Needed to tow to another service statin for repair. Brought one of my vehicles to check and balance two front tires after Kevin said they would balance the tires and waiting more almost  hours Kevin came back and 2 new tires, new shocks and frontend alignment, $600 and didn't balance the 2 tires. Again when to F & S for repairs. Mavis is Poor service!",zXnFTbBeqWP8A3YvmFme-Q,1.0,2017-08-20 15:08:39,WyLOAKTWgUQSNA22-hSxiQ,0,2017-08-20 15:08:39
107666,0,0,L-yIlLicBBXaKM6b_VqfOg,"The store was more than willing to take my money for the deposit to order the furniture. The store personnel didn't seem to think I needed to be told that (1) my order was in; and (2) that payment needed to be made in full before they could even schedule delivery of my furniture. I had to call them to find out where my order was and ask if it was available for delivery. 
When the delivery was initially scheduled , the rug pads for my rug and runner were not available. When I got the call to let me know what time frame to expect the delivery, i was told both pads were in and would be delivered. The morning of the delivery, I got a call from their warehouse that only one pad would be delivered as the other was lost. And when the furniture was delivered there were NO RUG PADS AT ALL. Their warehouse managed to lose BOTH pads. And the rug we ordered was a full foot shorter than what we ordered. We ordered an  8x11 rug; we received an 8x10 rug. The designer who came out to our house showed us the manufacturer spec sheet that shows the rug at 8x10 and the store spec sheet showing the rug measurement of 8x11...apparently the dimension was entered incorrectly at the corporate level. I have requested a pro-rated refund, of about 9%, as I did not get the rug I ordered and paid for-I got a rug a full foot shorter than my order. I have heard nothing yet about that   
One  of my chairs has a squeak, that is getting worse by the day and won't be repaired for another two weeks. 
The store refunded the delivery charge in a timely manner for the inconvenience of the missing rug pads.; that was last Wednesday.I did receive a voicemail from the designer on Monday, and I was not able to call the until today. The voicemail said nothing about the pads being found.
The delivery people were great, very careful, polite, and quick. I am very disappointed with the store people and their lack of timely repair services and communications.",JTM0CtxIIV8B9IEN8t4Plg,2.0,2017-04-12 16:58:26,TdW8ZuBtmBz4f8WULvbNsA,0,2017-04-12 16:58:26
110554,0,0,HpTHDDGOZmGzVlHV1qDjhg,Best Chipotle I've been to! My friend Liz and I were stopping there before school one afternoon to grab lunch and the staff there is so unbelievably friendly! The guy Sam who was on line was super nice. Definitely coming here from now on!,F-eHPbdh9bl8aeYDRws4BQ,5.0,2015-09-03 19:03:07,XquCIuCtN4B9S7VeJUQXmA,0,2015-09-03 19:03:07
114113,0,0,VyS1qBUVYk-C17Ioj_Aq1g,"Do not eat here. 
Unsanitary-The same person working the cash register is the same person making the pizzas and she doesn't wear any gloves in the process.
Unfriendly-There only seems to be two people working at a time and one of them is the same girl, everyday, all day. You'll be lucky to get any type of friendly gesture from her. If you've been or go...you'll know what I mean if you encounter her.",UcdjvDYQg6B1Ht9FEqNKnw,1.0,2015-08-24 23:28:43,2fKBiC9jYgMogTF411BMrg,0,2015-08-24 23:28:43
115858,0,3,7q2q2EUDs2X0E6MVfvFmSg,"I love Artware!  My family has been shopping here forever and we love the selection and the customer service.  it is the perfect place to buy gifts of all price ranges.  My husband and I most recently bought our wedding bands from here.  My favorite jewelry store for sure!

Keep up the great work Artware!",WZyr0I40FCeRnx3FOMmRsg,5.0,2014-01-07 18:29:44,hw0j2O3WUzEpctxgmq1TVw,1,2014-01-07 18:29:44
117501,0,0,WnSxtkkOrcTZlAgKp6py3Q,"It's really nice to see good Thai restaurants in the suburbs.  With a good location and a great menu, I can't find anything wrong with this restaurant. The service is great and the food comes out fast.  The food is delicious as well.  The place is clean and large enough for a party.  We've been there six or seven times now and my girlfriend and I love fried tofu so we always order that.   One thing that makes this place stand out is the whole fried fish.  We go there just for that!  If I had to keep this review short, I would just say excellent food and fast service!",pQ0WQwBPdpngQi_HdPYIag,4.0,2010-05-23 13:52:14,LlLNWV5FmKvjOj0p5qGYeg,0,2010-05-23 13:52:14
118551,1,0,w8GhaiwWqO8_pLFPpvWU8Q,"If you come in and see Brianna working, you can just turn around and leave. Otherwise, all you will receive is an awful burrito and a lot of attitude. With that combo from Brianna your day, and your mood will be ruined. Thank you, Brianna, for serving people!",F-eHPbdh9bl8aeYDRws4BQ,1.0,2018-04-08 21:39:25,79jRs5EnDD57zg_ixdnVdw,0,2018-04-08 21:39:25
118935,0,1,oH9dk6eldQAKL5_ziJHgXg,This location was nice and spacious . I'm so surprised that my bowl was $6.80! In Yonkers it's like $9 wow that's a good deal out there ! I always wonder why the food is Luke warm lol they should heat up the chicken and the rice and beans !! But then again maybe that's how it was supposed to be since the other items are cold such as the cheese and sour cream. I don't appreciate servers talking over my food though so .... That wasnt,F-eHPbdh9bl8aeYDRws4BQ,3.0,2016-02-27 14:33:04,FSEhLgKf4BYulMjfh85Npw,0,2016-02-27 14:33:04
119336,0,1,ALgkFnA08o55sYKRWE-3nw,"I gave this place 5 stars because its clean, staff is so welcoming, office has state of the art technology & Dr. Lyou is great! I came here for the first time as I needed some dental work & left feeling great about my oral health. I highly recommend her!",1U-4B5gkUATXtsZrZ-KwSw,5.0,2014-08-27 15:07:00,lzczH29KEWmpKBfxbnJOew,0,2014-08-27 15:07:00
