,funny,useful,review_id,text,business_id,stars,date,user_id,cool,datetime
3923180,1,3,ewp2uM5P9uPzKQXs3p8YyQ,"I avoid this place like the plague. So glad I only need to come every 4 years. 
Photo center is in a separate building from everything else. A huge room with dozens of chairs lined up,usually filled with miserable,impatient and/or totally aloof people, almost always texting or taking photos of themselves while they wait their turn.

Aside from that, you pull a number and wait for them to call it. I think I was out in about 30 minutes or so, but still, I wouldn't be back here before I need to be!",pn3NGJP8X6SqWQAiN7DM5w,3.0,2013-01-05 00:25:57,8wQIoFapkegkC5fcVYg_Iw,0,2013-01-05 00:25:57
3924520,0,3,vlRtkak78ISf2_x9RGuo4Q,"If PENNDot were a competitive business, it would be out of business. Unfortunately it's frowned upon in PA to buy your drivers license from anywhere else, so you have to come and visit one of these from time to time.

Now pity me, because as a short-term visa holder I have to come every year, rather than every 4 years. I'm not allowed to use the internet-based system to renew. And because I don't have a check book, I have to come in, wait in line, find out how much they decide it will cost, drive to the bank, have them create a money order, drive back, wait in line, provide a ton of information, get in a new line to get a photo, and go and drink my sorrows.

I waste 6 hours each year on this madness.

My favorite part is when my visa expires, my drivers license expires, and then whilst I await the paperwork from the department of state, PENNDot won't renew my drivers license. What exactly am I supposed to do during this 3 week period? Hire a limo driver? Hole myself up in the basement?

In the end I don't know why I'm bothering to write this review because the people who run this center are paid to run a process. To their credit, they don't do such a bad job at running a farcical process. They're not bad people.

But I do wish there was a shred of common sense to do something to make places like this more efficient.",pn3NGJP8X6SqWQAiN7DM5w,1.0,2015-05-02 04:33:27,vq1uoTvZoAvt7nOvY_2hWg,0,2015-05-02 04:33:27
3931256,1,13,toUmc7jC45eBHlAfbKrs1w,"My experience here just blew my mind, and not in a good way. The people working here are clearly miserable in life, and frankly, I would be too if I would spend 40 hours a week in this dump. 

Nonetheless... Took my knowledge test here after moving to the area from Amsterdam. The test was (obviously) pretty straight forward, but the people at the desk are just unfriendly, rude and not helpful at all in answering any of your questions. 

Then... I also took my road test here. Or actually, I didn't, because I failed parallel parking. Had an appointment for 10:30am but don't count on taking your test on time, cause you'll have to wait forever anyway. The guy judging my driving (or better said, parking) was such an A-hole! Contemplating on whether I should mention his name or not... I know you do the same freakin' thing every single day, but do you really have to be like that? Talking like a machine, having this sense of power over his face. He clearly (a little too clearly) loves to have this power because he's clearly the type of person to be picked on at school. 

Drove my car within the lines without bumping into the poles, needed 1 turn more than the max of 3 turns. And that was it. He took about 2 seconds to explain why I failed and stepped out of my car. 

This same guy also failed the guy who went before me, so I guess he was into it for the day. 

It just amazes me how you get treated here, and it's something I've never experienced before. I know more people who have failed at this DMV, people who are all experienced drivers, so from what I hear (and experienced), they're super strict here. 

Not keen on going back here, and will try to go somewhere else in hopes of finding a friendlier environment. Wish me luck!",pn3NGJP8X6SqWQAiN7DM5w,1.0,2014-09-04 02:45:18,yxrDIW0b823PhQTZ0Q1KcA,2,2014-09-04 02:45:18
3956940,0,2,r0yuiAPTcpKVBj3h5ihz_Q,Worst service. I know they don't feel pressure because they are necessary to keep around but they don't do anything to help out your situation. I took an eye exam to get a transfer from my out of state license. The first part I aced. But the second was more vague and I questioned the woman examining me about the test. She said I failed and would have to go see an eye doctor. I don't have vision problems and wasted two hours of my day. Wouldn't even let me take the test again. Don't come here especially if you have to take a vision test.,pn3NGJP8X6SqWQAiN7DM5w,1.0,2015-10-09 15:02:54,dBU9hHt1NyZkpJSh8SmyEg,0,2015-10-09 15:02:54
3966426,0,0,5firQ2d_hGgZm1x-rkjroQ,Not a good place! A employee being yelled at for not working and not having a  valid license.,pn3NGJP8X6SqWQAiN7DM5w,1.0,2013-10-05 04:00:15,X3VVn6qKjoT_GJlreeae0w,0,2013-10-05 04:00:15
3999131,0,1,nCbTzxhqExYENYhcvV7OZw,The examiner was extremely rude!! He needs to be fired!!! There are two of them up there. I have a lot of Nieces and Nephews and they are the most ignorant people on this earth,pn3NGJP8X6SqWQAiN7DM5w,1.0,2019-05-22 15:01:48,O7GVoLgMYjo1Ewf5XnPxaA,0,2019-05-22 15:01:48
4013862,0,1,aciBZKhaeVlGv6DIz53fpw,Extremely rude and unorganized. Nobody give me the proper paperwork when I got there even tho I was clear about why I was there and I sat there for 2 hours wasting my time. Person at counter was rude af I ended up leaving and going to another location. Place should be torn down and everyone fired,pn3NGJP8X6SqWQAiN7DM5w,1.0,2017-08-22 19:04:25,GPB3x3nyPbEcOKIhDSboyw,0,2017-08-22 19:04:25
4015196,22,2,k0u-9uCXImOWCJISmjEc2A,"This place is the greatest DMV on the planet and if we discover another planet we should include that one too..! First things first when you come in get a front row seat because its fun to watch the expression on everyone's face when they walk in. Everyone has a neutral sort of look and then when they see how crazy it is in here the look of defeat washes over them and it makes me smile. So about the center...., the seating is limited and I'm guessing because the chairs are so nice they couldn't afford to buy a lot. Another feature of this place is all the florescent lighting! Who likes natural light anyway - can I get a what what!?!? Also you will look forward to the bathroom here; there is one for everyone to share and who doesn't love sharing. Extra thanks to the person that managed to get urine on the seat, nice going you sir or mam (I really hope this wasn't a mam) are an award winning human being! Onto the efficiency; it's pretty awesome and I don't know who figured out the metric two people can service 200 plus people per day but it works! Seriously great job on that you guys or girls nailed that!!!! As for the two people behind the counter taking care of all these people you guys do a great job (this isn't sarcasm). I'm pretty sure the only way they get through their day is being dead inside and once they are set free to go home they experience a level of joy that few of us could understand. In all sincerity  I hope they at least buying them lunch everyday because I'm pretty sure work place satisfaction doesn't keep them coming back! Oh wait.... What...!?! I'm getting in trouble for using my cell phone!?!?! No cell phone use?!?! This is great - best day ever!!!! Thanks DMV for reminding me I don't  need a cell phone while in paradise!!!!",pn3NGJP8X6SqWQAiN7DM5w,5.0,2015-03-12 16:24:38,9Ffa26SH-_tyAzfZ7vVbLA,5,2015-03-12 16:24:38
4073051,0,1,HqI-23RSLuf1yo5z9eeQgA,"Very rude and unhelpful workers. I would not go here if I don't have to.. But this is closest from my house and I need to get it done once every few years. One lady at the center, not the picture place is extremely rude and seem lazy. Even when the room is full of people waiting, she insist on sipping her drink and chatting with her coworkers, making the already long wait time longer. 
Why is there no one watching them and managing them? I know it is a government managed place and are not competing against other penndot, you still need to answer and try to help customers if they have questions. 
When I asked where and how do I get this form or some sort of paper work, please at least, pretend to help.",pn3NGJP8X6SqWQAiN7DM5w,1.0,2016-08-20 17:04:33,VZkfSUttsSGggV0W2lsUVg,0,2016-08-20 17:04:33
4114886,4,5,9E5NtZxR6iLNxHE91phLRw,Arrived at noon on Saturday. Website indicated it was open until 4:15. Gate chained. Location closed. Drove 30 minutes to get here. Welcome to PA.,pn3NGJP8X6SqWQAiN7DM5w,1.0,2014-02-15 17:27:02,bk_A2fCTWtT0zaqYreul4w,1,2014-02-15 17:27:02
4121154,0,2,dFGjOYX3oF1i_L-GYpX_YQ,I typically go here for all of my DL services.  It's hit or miss though.  I went there on a Wednesday at like 10 am to get my license renewed.  I w as out of there in like 15 mins.  Photo and all.  Of course Sat is the worst day at any DMV.  PA should really do something in general about there DMV service centers.  Check/Money orders?  They should certainly fix that.,pn3NGJP8X6SqWQAiN7DM5w,2.0,2015-11-17 14:05:34,j5KGQdlRMoEyvdfCRABVUA,0,2015-11-17 14:05:34
4158801,0,1,4dd1TY9xbQC-pQXTYgfayw,The man the I saw was just about one of the rudest people that I have come in contact with in a long time.  He should be ashamed of himself to humiliate someone the way he did. Just awful.,pn3NGJP8X6SqWQAiN7DM5w,1.0,2017-09-14 18:01:28,q08foa6Wtr-UpSjWjQnwQQ,0,2017-09-14 18:01:28
