,funny,useful,review_id,text,business_id,stars,date,user_id,cool,datetime
3847985,0,0,xypMNeXgmR1RIRgmqgr1Yg,Nice place and usually  quite quick  and you're in and out.  Sometimes  the selection  isn't as large but the medicine is nice.  Carry a  few  name brand  concentrates at often a few bucks cheaper.  $75 quads out the door is nice in a pinch too,ZWt__3MBepCHn-lCo9sTCQ,3.0,2018-04-12 19:51:41,XvkjjgN1s5T9Id2Xr38Bsg,0,2018-04-12 19:51:41
3898066,0,0,vxJDeio45EuP2yARJWcjag,Great dispensary. Friendly staff and the weed is flight. Definitely recommend swell/curaleaf.,ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-10-01 19:15:01,IcyUklRykM21-wlsrxbY0g,0,2018-10-01 19:15:01
3908764,0,1,gQP7oflqNR7QpJ2xaxOCoQ,"Meh, sub par products at higher than average prices. There are a lot more places I would go to before returning. Its a money mill and not here for patients at all. The owner is a douche, pardon my french. He was overheard talking about basically screwing vendors and raising prices on patients to make more money for their new recreational spots. bad actors!!!!",ZWt__3MBepCHn-lCo9sTCQ,1.0,2017-05-24 17:37:21,pZwPnDCOGH5kW2fiCEODQQ,0,2017-05-24 17:37:21
3991731,0,8,voRGBoDjZrhAu30PbvQZJw,Used to love going here for the specials until my past two visits!  The so called female manager is not professional in any manner and the excuse of being slammed is not acceptable!  I placed my online order accordingly left her ample time to have it filled wasn't ready when I got there and she treated me like crap! Then I called to ask for a manager she tells me she's the manager I called little snake she hangs the phone up on me. Then I called back and she let it ring ring ring and ring! Then I call another swell and I was informed she is not a manager! Never will go back at all,ZWt__3MBepCHn-lCo9sTCQ,1.0,2018-02-01 01:10:06,pfhHSyy2zMiLxDgS7Rbwww,0,2018-02-01 01:10:06
3997999,0,0,_hFC8-kZCCzHLNWqZmNi2A,Love the pre roll packs and the staff is always great.,ZWt__3MBepCHn-lCo9sTCQ,3.0,2017-12-01 13:07:23,Cj6CnR7G4n1Jbq5et-p87A,0,2017-12-01 13:07:23
4004371,2,0,1JWO9uoDXxX8IOK4uYuM6A,"Super fast service, gorgeous waiting area and clinic area is very organized, all menus and items are easy to find and prices are clear. Staff is so friendly I love coming here, and the deals! Amazing deals!",ZWt__3MBepCHn-lCo9sTCQ,5.0,2019-03-18 23:47:46,9_e3M_mtoZNqXYfLihnrqA,0,2019-03-18 23:47:46
4023380,0,4,Z_SEBcPZvAL8FWof5-7sYg,"I have been there twice. First time I left without product. To expensive for crappy. Cartridges.
Second time I waited a good twenty minutes, then the front desk lady calls some guy who came in well after me. They play favorites. They are azz holes. I won't be back!! Shady people around there too. Don't appear safe!!
Edit: every dispensary I have ever been to is way Better than this place. You've been warned",ZWt__3MBepCHn-lCo9sTCQ,1.0,2019-03-12 21:15:45,OeBYKbSzJFH-cvtD0UwkkA,0,2019-03-12 21:15:45
4028478,0,0,_VWN8n7kBfti0SRJVNixjw,Swell is a very efficient dispensary with great weed. Highly recommend! :-) I especially like their point system,ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-05-22 00:03:08,Dvp9V9gVkwUq0EUREdrMHA,0,2018-05-22 00:03:08
4030048,0,1,9pPmeTeHqr49ITfF5DASlw,"The product I received was high quality and at a very reasonable price. I will return for the fast service, no tax perk and awesome buds! Happy Toking!",ZWt__3MBepCHn-lCo9sTCQ,5.0,2017-05-31 00:15:41,6LdpWjkEunRFm48qr3Bxog,0,2017-05-31 00:15:41
4042827,1,3,10mjJyJ4SU6zsmaQAKPFDA,"This is my favorite shop in the state, and I drive over an hour to get here. Lots of turnover in their selection, nice high test thc buds, and the best selection of vape carts currently available.  They started a little high at $70/cart, but the price has slowly come down and is currently $55.  That's still not as good as other states, but in NJ right now, it's the best you are going to find.  They also have products the other shops aren't offering like the lozenges.  I think they taste terrible, but if that's your thing they are here.

They run a lot of sales here, so $90 1/4's are not uncommon, and anyone that's in the program knows that's cheap for NJ.  It was not so hard to get a consult, and once you do it you can pop in whenever you want.  

My only real problem here is that they cater to a LOT of people because there is not another shop close, so weekends can be busy.  I am immunocompromised from chemo, so standing in a waiting room with 50 people isn't really the best activity, but the turnover was pretty quick.  I'm not saying me getting medicine is more important than anyone else, but some consideration for people that can't be around other people (like an isolation room/area) would be appreciated.",ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-12-28 17:33:51,ojXjZfZrV0fwTJcbjHJMOQ,0,2018-12-28 17:33:51
4056839,3,12,4pEA7sadP8Chsl7KQIl_JQ,"This place seems to have the most unrealistic outlook on their quality of product vs their pricing. Vape Carts are Double the price they should be for what you get, compared to others, which are 20% stronger as well. Their flower is always so dry and refuses to rehumidify, so pressing and extracting your own rosin to make clean vape carts isn't worth it. They need to recruit some industry professionals to get this place on the same page as the rest of the Medicinal/Rec establishments. If I walked into a dispensary in Colorado or California as a grower and tried to sell them the product that's coming from here, they'd laugh and have security escort me out. If seen better quality on the streets. Every strain here smells and tastes the same. There's no reason a bag of kush should smell like tea. Stop speed drying your flower! You're ruining it!!! Clueless.. that's all I can say...",ZWt__3MBepCHn-lCo9sTCQ,1.0,2019-07-14 15:43:25,ptEcymfONqwChudSH1ktgw,1,2019-07-14 15:43:25
4067342,0,5,nwd6oroRf02QtXjkwIVhgQ,"My first visit to Curaleaf.  I usually go to another dispensary but wanted to try this one.
I'm glad I did!
Wonderful staff.  Mike made me feel comfortable, he was knowledgeable about the products and checking out was easy.
Lots of discounts and daily specials. 
I will return.",ZWt__3MBepCHn-lCo9sTCQ,5.0,2019-07-15 16:49:40,HTvYtV9fYYZSSLq7MpEAKA,3,2019-07-15 16:49:40
4067628,0,1,wzYklXXooyahmBFOmZmWZA,"The team at Curaleaf is great. I found them on Leafly. They were knowledgeable, friendly and patient. They have great deals and lots of different products. I wouldn't mind visiting again.",ZWt__3MBepCHn-lCo9sTCQ,5.0,2019-04-12 19:16:00,pA4vIK0YT81gXKjgCD9FbA,1,2019-04-12 19:16:00
4068833,0,0,l7ZsKSPTF7pjP2RmDt_PqQ,Once again... Curaleaf is hands down my favorite Dispensary in the valley!!!,ZWt__3MBepCHn-lCo9sTCQ,5.0,2019-02-27 20:40:27,FTucnbufcTzS0NyihnwCUg,0,2019-02-27 20:40:27
4070691,3,5,YSRQGuZV6OdTGanLav5b4Q,"Insanely high prices! I stopped in for the first time tonight. Checked in. Completed paperwork. Looked up and saw their prices. Went back to the front desk and asked for my stuff back and left. I can drive a few more miles south and pay easily 50% less. 

Perhaps their products are better, but I have my doubts. These folks are selling concentrate at a premium I can't imagine paying ten years ago before the state approved the medical program. 

My suggestion - go to Natures Med. Half the price and great quality. The same product here at Curaleaf for instance (Phx Cannabis Co.) DOUBLE THE PRICE! WTF?! No thanks.",ZWt__3MBepCHn-lCo9sTCQ,1.0,2019-04-28 03:57:01,eD4NNh2L1EBwYZiHlsiSAg,0,2019-04-28 03:57:01
4070749,0,9,zOjbVaZjGenMlzdhY-ag9Q,"I've been to multiple dispensary's across the country and this one was by far the worst. While some of the staff is knowledgeable, the outrageous pricing doesn't make the MMJ program worth participating in. Maybe the curaleaf ownership should look at other states for what are best practices when it comes to the cannabis industry.",ZWt__3MBepCHn-lCo9sTCQ,1.0,2018-11-27 15:30:28,NIiLaYHfdh7P5nPNF79mfA,1,2018-11-27 15:30:28
4073397,0,0,WkRJNGNUCIgj1MnBULeT-Q,"Swell is one of the best brands. And this location almost lost me. But I love them so much , it was worth the double back.",ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-03-09 15:39:03,E0Mx_HoSvQqQ9959ddcabw,0,2018-03-09 15:39:03
4075944,0,0,MDjhc0TdjhAc5o99CflJIw,Awesome love this place. These Bud tenders treat me super cool. 1  love to everybody there. Flower is amazing and smells great! I'd recommend to anyone!,ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-10-22 17:07:52,QXD6uHXbD5sdH67MnPDCRA,0,2018-10-22 17:07:52
4080834,0,0,M2q0qwGsgm694SYDA6qfOA,Awesome experience. Great budtenders. Nice atmosphere.  Affordable prices. Personable place.,ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-07-16 19:53:07,fGfR1WRVvBgiKsVFj749ew,0,2018-07-16 19:53:07
4092249,2,3,cgvsbRdkgz-OJ1iFCahVeA,"This place is a JOKE. Their product is worse than cheap dirt on the street. It's also doused in some chemical that cannot good for you. It makes it taste bitter, really dried out, you don't even want to smoke it. And for the price, it's really just a huge rip off! Sorry to say...",ZWt__3MBepCHn-lCo9sTCQ,1.0,2019-09-07 16:02:35,mIDpLNdfaKVa1apOGEYkeg,0,2019-09-07 16:02:35
4095202,0,0,ZQDh7Mf_H-nq-1Uj4PHLyQ,One of the best way to get yur weed best in az great deals great prices go check them out,ZWt__3MBepCHn-lCo9sTCQ,5.0,2019-08-19 20:05:54,Z733V320KkIbPt-VabYHgw,0,2019-08-19 20:05:54
4099245,0,0,hPrP0LaFpmkckX0VwPH9NQ,"Super helpful and knowledgeable about their products. I have never had a bad experience at this location, or any of the others I've been to. The staff is always super nice and ready to help with whatever I need. Visits are quick, in and out, most of the time unless there is a screaming hot deal lol. The flower is always amazing and smells just as good.",ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-11-12 23:27:09,ounDF1HSciyPIpIUT4X3Pg,0,2018-11-12 23:27:09
4099669,0,6,bynw4DoZ5UmO7dsagscBNg,"First experience so far. Smells great in here!

Called in as required to ensure I get in quickly. The receptionist told me there's a free spot at 230 and can walk in anytime for my consultation. Got here at 2pm, it's now 2:53...the paperwork is all filled out and I'm just watching people who came after me walk right in, or sir next to me and get called first....
Can speak for anything else yet as I've not made it inside.

Edit**

Finally made it in, met with consultant. The man knew his stuff, was quick as he saw I was agitated and answered any questions I had. 

The product is great, I don't need to use as much and does the job.",ZWt__3MBepCHn-lCo9sTCQ,3.0,2019-01-07 19:55:20,B1TzSQhpLs9UvgnjjwRK8Q,1,2019-01-07 19:55:20
4102380,0,0,h6Ff8oS0V0duzoMPP_mfsg,this is one of the best swell locations in the valley great customer service and quality thank you guys for ever thing you do for the community. always have top shelf flowers and wax all the time. thank you guys,ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-02-23 01:39:19,IzKR2jrzb8h8aFIttfRRjg,0,2018-02-23 01:39:19
4112685,0,0,sQP2ie2aadHPen1-RC-6bg,"I love all of the swell locations, so convenient and easily accessible! They always have great knowledge and great product!",ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-02-23 01:53:12,eRonovg0lJeY1iPy9kLwWg,0,2018-02-23 01:53:12
4118404,0,0,yg7CC6dZVwrTWLC1p-gm6Q,"My favorite dispensary. I like urban a lot but this place is cheaper. I always get a free cartridge every time I go and they have bogo a lot of the time. Also, great location for me. Never super busy",ZWt__3MBepCHn-lCo9sTCQ,5.0,2019-04-24 20:50:09,18DaTWcyaTuhc-2owqQA_w,0,2019-04-24 20:50:09
4125602,1,7,ldWYIS_vXimrpXnVRb3yJw,"I'm unsure what all the negative customer reviews are for. I found the staff helpful, friendly, and worked quickly to get me my medicine. 

My counselor, Dana, was very thorough with my consultation and I learned a lot that I didn't realize about cannabis, the strains, the canniboids and the different products. 

I came in at the same time the Eagles were playing, so it was apparently ""slow"". Normally, you should expect to have anywhere from a 15min - 1hr wait in high traffic times. Come prepared and remember that everyone will get out with the medicine they want and need. 

While there, I was exposed to some pretty entitled and rude patients acting as if they should get immediate service and behaving like they were going through withdrawal. ""I could get better service from the street"". Well why the hell are you still standing here, lady? Get out. Seriously, it reminded me of retail at Christmas. Here's a pro tip: Treat customer service people with respect and they will usually repay in kind, plus more. 

I had a great first experience and I look forward to using them again.",ZWt__3MBepCHn-lCo9sTCQ,4.0,2019-11-04 01:13:26,J1Kf61Jt346SF5CJ7wcl2g,6,2019-11-04 01:13:26
4129740,0,0,aqWkMqyWO-HYSqp46vwNnQ,"Just wanted to give kudos to a great dispensary and staff!!  Especially Kyle D. He was so kind and patient with me (I'm old, lol)!!  Great products and pricing. Thank you guys!!!!!",ZWt__3MBepCHn-lCo9sTCQ,5.0,2019-08-13 19:37:32,uWdbHhNN6ghN1hYH3jVN-g,0,2019-08-13 19:37:32
4134420,0,0,-mjMruJ_q8H8HCR8cnE7cg,Definitely one of my favorite in the valley beautiful people beautiful flower with great prices and hospitality to match always please during and after my visit .....for that I say thanks,ZWt__3MBepCHn-lCo9sTCQ,5.0,2019-08-24 18:05:24,YolVQHWIQMLu1rDXUOfGuw,0,2019-08-24 18:05:24
4138226,1,4,e7oUXmpNOvC7e0P8AfTdyg,"First experience here- I drove a couple hours to get here because the dispensary by me doesn't have lozenges. I called before I came and since I didn't know exactly what time I would arrive- they told me I could just do a walk in. I got here and filled out my paperwork and handed it in at 12:10. It's 12:45 and I'm still watching people that came after me walk in and out. This is definitely not the way things are handled in the dispensaries I've been to before. I asked how much longer and they told me I was next- but yet people that filled out ppwk are still going in before me. 
I was called in at 12:55- it seems that you have to have a consultation before you can purchase which I haven't experienced at other dispensaries. I wish the desk staff would have told me that - I could have planned better.",ZWt__3MBepCHn-lCo9sTCQ,4.0,2019-02-04 17:43:51,KcJq3vLhRgTBU2C14uKQgQ,1,2019-02-04 17:43:51
4146383,0,2,CmX41dewS0VziMG-YPlwiw,"Worst dispensary in the state...please don't be fooled by there ""competitive"" pricing... yes they are the cheapest dispensary in the state but they are truly terrible.... save your money!!!",ZWt__3MBepCHn-lCo9sTCQ,1.0,2018-12-11 00:33:00,CYHc2wco7d3nF-aKU8BtyQ,0,2018-12-11 00:33:00
4148485,0,1,lN5MvTRymahZfGxlfXX5bw,"Terrible service and don't bother to call you land in the message world and NO CALL BACK AT ANY TIME..... so wait on hold for 20 minutes and leave a message many times,or email and NO CONTACT BACK AT ANYTIME.... so much for compassionate care, or contact or customer service for person with disabilities. Don't bother with the VETERAN BENEFITS and CARE either NO CUSTOMER Service....",ZWt__3MBepCHn-lCo9sTCQ,1.0,2019-12-24 16:11:44,KSIZDpUZiiAjRmRFgFYsow,0,2019-12-24 16:11:44
4154512,0,0,qM2PLptfUOFnzEdks7ukZg,Swell is one of the best dispensaries in AZ.  The flowers are always fresh and the tender are just as Swell. COME THRU and enjoy the experience..,ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-02-08 18:30:54,E0Mx_HoSvQqQ9959ddcabw,0,2018-02-08 18:30:54
4157864,0,0,l5uYlFNcjz7hlrrEQDM-eQ,"Visited today for the new patient special. They have rebranded as Curaleaf Bell. Great service. They have increased their selection of medicate items and the prices are competitive. BOGO thru the 31st for prior Swell patients. Also their first time patient offer in general is also just as good for brand new patients. Several locations around the valley. Kudos to Curaleaf for offering a new patient special when they rebranded for the old Swell Farmacy patients. Safe, clean, security on site. Parking is good as well.",ZWt__3MBepCHn-lCo9sTCQ,5.0,2018-10-27 22:16:02,VNYICDVGxVlNlv_lhjmLSw,0,2018-10-27 22:16:02
4165102,2,3,wFbPwvPCdyNGJjt_CSQQWg,What an amazing experience. Great flower and oils as well. First time at a dispensary. They made it very easy,ZWt__3MBepCHn-lCo9sTCQ,5.0,2019-03-10 01:46:52,OyoKzlLPnrSvC7NI2W6lGQ,0,2019-03-10 01:46:52
4173517,1,2,SZT21ckut-vC17pnyC8SQQ,"Horrible dispensary, filled with horrible management, that hired horrible security for horrible NJ people.

Shame, shame, shame",ZWt__3MBepCHn-lCo9sTCQ,1.0,2019-05-29 18:57:07,W2mOlwAcPrPcItkGmya7kA,0,2019-05-29 18:57:07
