,funny,useful,review_id,text,business_id,stars,date,user_id,cool,datetime
1825288,0,1,cF0KcdYBhJs7wxuwt6qn_Q,Georgia did the Yuko Japanese Straightening Treatment on my hair and I couldn't be happier with the results. My hair is super long and she did it in 6hours. She came in for me on her day off and super early to accommodate with my work schedule. She even did it a second time for free because my hair did not completely cooperate but it was 90% straight from the first time. She has a great personality and super nice. Have me all the instructions to care for my hair after the treatment as well. Can't wait to see her again.,gPxoK-31HK-IRc4WAX7kxw,5.0,2017-09-01 15:59:47,AFvZ_7F_ejlCf7AdyxqviA,0,2017-09-01 15:59:47
1854601,0,0,m7kcm2mhyugteB2RAdQzPQ,"I had my first appt with Georgia yesterday, after my friend HIGHLY recommending her for balyage.
I am SO HAPPY with the results. My hair was really, realllllly damaged from my last salon visit elsewhere, and Georgia gave me exactly what I was looking for,  I left with a head full of super shiny, healthy looking hair with multidimensional color. 
On top of that, Georgia is honest, funny, straightforward, explains everything she is doing, and works her a** off to give you exactly what you ask for. How wonderful is that?!",gPxoK-31HK-IRc4WAX7kxw,5.0,2018-11-11 17:16:10,79w3CoHq6D-jZat9hJ6rFA,0,2018-11-11 17:16:10
1881578,0,1,08ZazPO_Equw-9XaKN4MuQ,"I moved here from Texas and needed a whole lot of 
attention to my hair. 

I sought a stylist who is an expert in hair 
straightening .I researched diligently for one and finally 
found Georgia. 
I knew from our initial meeting she was an expert. She 
does  bleach, Keratin and finally sheering  ( 6 Hr day 
every 3.5 months) and I'm more than happy with the 
results. IF YOU ARE LooKING FOR AN EXPERT- IT'S 
HER!!",gPxoK-31HK-IRc4WAX7kxw,5.0,2018-11-08 17:15:38,CdjMzzpUSSLQCMIlAFqXNg,1,2018-11-08 17:15:38
1885481,0,3,swJ-ZMbsI6Qaa8IKrSYlsA,"Georgia is a Yuko japanese hair straightening expert!  I have traveled for business for several years and came across her when I was working in Las Vegas in 2010.  Since then I have kept my hair straight from different stylists that have this special training. (Years of living with unruly curls and finally a technique that works!).
 I have not met anyone that does as good of a job as Georgia.  I recently moved to a city that does not have anyone trained in Yuko hair straightening.  I called Georgia up with my available dates and she came in on her day off to do my hair!!
I booked my flight and flew to see Georgia.  She also gave me local favorite spots to see and great places to eat while I was there.  
I feel like I've spent most of my life in salons trying to explain to someone how to cut my curls and always left in tears or frustrated.  Yuko system gave me a chance to manage and like my hair.  It is my guilty, well worth it indulgence.  Most importantly is having someone trained with lots of experience that can keep it looking great.  
Georgia is my hair guru and I would tell anyone to go see her. She knows hair!
I'm back in my city with 97 degree weather and 97% humidity and my hair is straight with no frizz!  I'll be seeing Georgia in 6 months.  Thank you Georgia.",gPxoK-31HK-IRc4WAX7kxw,5.0,2014-05-05 22:55:23,BbYBtfb-EGwPQgSqQQ1xRg,1,2014-05-05 22:55:23
1924179,0,0,aRDVa_lyCCnmMJVltHKEBg,"I drove 6+ hours to get my extremely long hair Japanese straighten by Georgia and the drive was definitely well worth it! I've had my hair Japanese straightened numerous times before by other stylists and no one compares to Georgia. She's very meticulous, professional and does an AMAZING job! I will forever be a loyal client.",gPxoK-31HK-IRc4WAX7kxw,5.0,2017-07-27 17:01:09,k_FIrDwfAEjvxYjZkkeNYA,0,2017-07-27 17:01:09
1933195,0,0,lpwIj0DEb6WdULxrfr8yIw,"Georgia is a goddess sent from above! She did the Japanese Hair Straightening Treatment on my hair and it looks amazing! It took 4 hours to tame this mess, but she was detailed and never gave up. It might seem pricey, but the cost is absolutely worth it! I highly recommend her for any hair needs and treatments!",gPxoK-31HK-IRc4WAX7kxw,5.0,2018-01-19 02:54:20,U3CONT8x8utxim82RyQHSg,0,2018-01-19 02:54:20
1957109,0,0,1hzfeUmz73UCVEQnG5VFyQ,"Best  Japanese hair straightening in town 
I have been going to Georgia for three years every 7 month my hair is straight shiny and healthy.
I used to fly to NYC for this treatment it's such a bless to have in town Georgia and feel comfortable.",gPxoK-31HK-IRc4WAX7kxw,5.0,2019-03-09 04:19:59,FmSX9o2AoZRP7MP_jyW3fg,0,2019-03-09 04:19:59
1975124,0,1,-2bqphA9xkGHEIg_-TgmyA,"If you are looking for a great hair stylist, Georgia is it! She is very knowledgeable, has great talent and a beautiful personality. I had the Yuko Japanese straightening and it turned out more than perfect. Georgia takes her time to do every detail just right and it's sooooo worth it! My hair now is beautiful, manageable and low maintenance. I am looking forward to going to Georgia from now on for all my hair care needs....Can't wait to get it colored, her work is amazing!!!! Thank you Georgia, you are truly a great artist.",gPxoK-31HK-IRc4WAX7kxw,5.0,2019-04-03 00:48:15,P-1_FxqD8ySz37LytKasVA,0,2019-04-03 00:48:15
1984437,0,4,Mi_Axqwy4WGubyGGSmqzcw,"My hair is naturally fine, super curly, frizzy, tangly if you look at it wrong, and is extremely resistant to any sort of retexturing or treatment. Georgia didn't just do Yuko Straightening on my hair -- she worked some sort of crazy miracle on it. It is now straight, manageable, healthy - just plain awesome :-D
Unfortunately I am moving out of state but I plan to fly back to get my hair done regularly by her. Georgia is hands down the best!",gPxoK-31HK-IRc4WAX7kxw,5.0,2016-01-26 21:35:39,RYmC4s19TDbRCURkBy0-2g,0,2016-01-26 21:35:39
1985316,0,0,PwfqON25-tSobgLQHW26LA,"This place is so comfortable, full of good energy & great music!  I've been a client of to Georgia's for years and she has transformed my hair into perfection.  She is a very talented and knowledgeable stylist. Georgia has mastered the Japanese Straightening system. I didn't know I could love my hair so much until Georgia. I'm truly blessed to have found such a great stylist. Love her!",gPxoK-31HK-IRc4WAX7kxw,5.0,2017-05-31 01:29:54,9m_AM1_9rDx_PoJEMBX2jA,0,2017-05-31 01:29:54
1997741,0,1,6yOSMgmsWyb34n0Mjn0ptQ,"I use to come see Georgia every 4-5 months over 2.5 years when I lived in vegas.
I just moved to Colorado!
This girl is so sweet! She will do everything to make her costumers happy!
My hair was always amazing after the yuko system hair straight and her other good treatments! She was the only one that ever cut my hair without letting me cry over it. 
She is Very professional and very caring after every time I was there!
***********Highly recommended by me and more then one happy friend that was under her amazing hands.
Yelp guys u need one more star for this girl!",gPxoK-31HK-IRc4WAX7kxw,5.0,2014-11-04 17:49:18,ltMIGyDIVLHolmWQlRLv5w,0,2014-11-04 17:49:18
2001086,0,2,1YBvmCfWw0-X-7oEPZPy_w,My girl Georgia has been doing my hair for about 10yrs and she specializes in Keratin complex and Yuko Japanese straightening. She is the best. So if you are looking for someone good I HIGHLY recommend her.,gPxoK-31HK-IRc4WAX7kxw,5.0,2017-06-14 17:01:47,as4x3Z2yAp6NbnA_ni7AyA,0,2017-06-14 17:01:47
2027226,0,1,0GDY-XQR8uF6DJoVv5fgLQ,"Since I moved to Las Vegas a couple of years ago, I was nervous to find someone that knew how to manage my naturally curly hair. I am so happy and grateful to have found Georgia! She was the first and has been the only person I go to for my hair cuts and Yuko straightening (which I can't live without!!!). I always leave her chair feeling refreshed and happy! Georgia truly cares about her work and you as a client. There have been times she will have me sit back down in the chair to make sure my haircut is perfect and even. I love seeing her as she is down to earth and also hilarious! She knows her stuff and keeps up to date on the best products and tools. I love Georgia not only as my hairstylist, but as a person. She is hard-working, accommodating, and genuinely cares about what she does. Georgia, thank you for all you do and you are the best!",gPxoK-31HK-IRc4WAX7kxw,5.0,2018-12-17 17:23:59,szK7gU7xgA-Q09shhClg6Q,0,2018-12-17 17:23:59
2039505,0,0,ukJfpjaggqUmvboT4GJM3g,"Fantastic straightening, coloring and cuts. Both myself and my two kids go there - she also gives great men's cuts.",gPxoK-31HK-IRc4WAX7kxw,5.0,2014-02-28 02:02:04,iimX6RwTcZSADAm-J6yPdQ,1,2014-02-28 02:02:04
2042685,0,1,NAnKFuied-CWeey-LHAS4g,"I love the wonderful job Georgia did on my hair.  It went from curly to dead straight.  I just shower, comb and I have a great professional look. 5 out of 5!!!!",gPxoK-31HK-IRc4WAX7kxw,5.0,2016-07-10 07:16:33,OBLWCzagyf2h7zODyzBJyw,0,2016-07-10 07:16:33
2080750,0,0,gCKA4MPFVFUMQ_Ds-WqBVQ,"Georgia is simply amazing! I recently moved to Las Vegas where I had been going to the same stylist for 10+ years for cut, color and Yuko Japanese straitening. I did my research and contacted Georgia who responded immediately via text/phone to my questions regarding her experience.  We scheduled an appointment for Yuko Japanese straitening and I was not disappointed... My hair is perfect, and I'm a perfectionist! Georgia is a pleasure to work with, has a great eye for detail and you'll never have to worry that you won't look a million times better than before you saw her. I have already recommended her to several friends. Thank you Georgia for making my transition to a new city that much easier!",gPxoK-31HK-IRc4WAX7kxw,5.0,2011-08-26 20:29:36,YD6riK7QT0MDP1jYdqkxuw,0,2011-08-26 20:29:36
2083430,0,1,glc0_AbiJmdzAxC-rBIHJQ,"OMG! Georgia is the best. This was my first visit. I am half black, my hair very thick and long. I decided to get my hair straighten and cut short, she did a fabulous job! I just love my hair it is cut up to my neck with long layers and with the straightener in it to help it relax without it being so fluffy it looks fabulous!",gPxoK-31HK-IRc4WAX7kxw,5.0,2014-09-11 19:38:47,iYw_R4EPntzRlEN-9vv0yg,0,2014-09-11 19:38:47
2856781,0,0,1-6zyM2U5ID6h5JQx_oPeg,"Rob Smore/Florida Massage Pros does amazing work! He truly has the gift of healing. I was in an automobile accident that left me in a great deal of pain that I never experienced before. I was against getting surgery and undergoing any injections, and through a medical professional in the community I was referred to Rob. From the initial assessment and through my entire course of treatment with him he was able to identify my problem areas, and work on them. He always gave great advice on how to keep my body healthy & strong. I am so grateful for all of his help in getting me back in shape. After each massage treatment I truly felt like I had a brand new body!! Rob gave me an eye-opening experience to what true rehab massage therapy should feel like. You will not be disappointed with his services! Thank you for all that you do!!",Qh4PS_bEOwG9jyj53CmhMA,5.0,2018-03-05 17:40:15,Wqy4xKbok6gVmBWTMPXU7A,0,2018-03-05 17:40:15
2955842,0,0,UkBhqhN-UzhDyU67_n6UQg,"Rob's professionalism and knowledge of the body and massage therapy make him one of Vegas's best. I was referred to him by a friend and could not be happier for it.  I have ongoing issues with my sciatica and various muscular issues due to my physical activities. He not only addresses these when he treats me, but also is able to assist me in working through emotional blockages held in my body. Sessions with Rob are holistically therapeutic.",Qh4PS_bEOwG9jyj53CmhMA,4.0,2014-11-19 22:33:27,gpc-assAVcKKcDzqLX0F0w,0,2014-11-19 22:33:27
3067309,0,0,2d8TOq72new3XSIZR5aA_A,"Rob is a terrific massage therapist!  He is very thorough and really knows his stuff.  He's helped me out several times with tight and pulled muscles as well as with various minor health issues and has always been caring and professional.  Or if u just want to relax, his massages are great for that too.  I highly recommend giving Rob a try.  You won't regret it.",Qh4PS_bEOwG9jyj53CmhMA,5.0,2015-02-26 07:26:33,3zMPB0z1rIy-3aeuUhgZSQ,0,2015-02-26 07:26:33
3093407,0,0,6VQiILqq4Yd0LmqFaT2YDg,"I have been dealing with plantar fasciitis for about 11 months now and it was taking me away from many of the things I love-- running, climbing, my work, and just affecting my well-being in general. Thanks to Rob, I have been able to start running again! I feel like i'm on the path to complete recovery! Getting regular massages has helped my mind, body and soul! Overall, a great experience! Thanks, Rob!",Qh4PS_bEOwG9jyj53CmhMA,5.0,2014-08-19 23:43:26,vWJESEddVMUhM5m-2jC0tA,0,2014-08-19 23:43:26
4654277,0,3,NEFa-sfQHnpLHKCnjlRoVg,The pastries are phenomenal and I love that they are GLUTEN-free! I would highly recommend their pastries to my friends with gluten allergy.,bVSgs3LgopcacbrT69FrWg,5.0,2015-10-16 17:38:00,SXKM_ZEFG6lZUutJ5iWdNA,0,2015-10-16 17:38:00
4662074,1,3,qqyX7nerDmE9AGgg2FTH6w,"Today I had some of the best gluten-free cookies, they are called Amarettis. All of the other pastries here look delicious, looking forward to trying them out again next time I'm back in Las Vegas. I found Lowenkind Bakery in a stand at the Fresh 52 Farmer's Market at Tivoli Village.",bVSgs3LgopcacbrT69FrWg,5.0,2015-10-17 20:43:43,xA7_0sJXNGgzO31QWWUIcA,0,2015-10-17 20:43:43
4667081,1,1,4DFDzSkJxzczTe3jPx72vA,Your taste buds will MELT when you try Eva's creations.  Every flavor and texture is delicate and exquisite.  RUN to The market and try every single flavor.  I promise you will enjoy every morsel!!,bVSgs3LgopcacbrT69FrWg,5.0,2015-10-19 19:05:13,hwKsfqHBWPthCtrqGQA84g,0,2015-10-19 19:05:13
4707722,0,2,FsLb_vQjFS4bj9z0kAhr3w,"I had the distinct pleasure to be only one of a few taste-testers while Eva Lowenkind was creating her amazing recipes and I am not a gluten-free person, so it makes this review of her goodies that much more believable.

Not only are her desserts amazing, but you'd never believe that they were gluten free. How she achieved the light/fluffy/chewy texture is a secret only she knows but I applaud her for it! 

All of the food she makes is wonderful and she is such an amazing woman that it is infused with her light and love - I'm pretty sure that's her secret ingredient.",bVSgs3LgopcacbrT69FrWg,5.0,2015-10-16 21:51:31,XAvtI_OZ7XvvcS2Hv_9LpA,0,2015-10-16 21:51:31
4785026,1,2,8iMrmxKadwGNvRWy-gQKuw,"I love gluten but I cannot tell the difference with this pastries. Its really flavorful and can't stop eating them. So delicious, highly recommend!!!",bVSgs3LgopcacbrT69FrWg,5.0,2015-10-16 17:25:44,eTmJ-Bg-yAUGDZ0JcPUDpA,0,2015-10-16 17:25:44
4796010,0,1,Hu48XZYJiqtOHeGqX7VSDQ,"wohoooooo these cakes are just amazing. I usually have trouble finding tasty and healthy gluten free cakes and biscuits. they just taste like the "" real"" cakes we know from childhood. being from Europe myself and living in the states now I can truly say that these remind me of the goodness of European cuisine and patisserie. this spot is definitely worth a try out!!",bVSgs3LgopcacbrT69FrWg,5.0,2015-10-17 03:28:18,7gnFuvDJYXrOko-jKHotcg,0,2015-10-17 03:28:18
4823150,0,1,1kYfYqAoy8IqinVMG1l1sA,"I have to eat gluten free food. My whole life I've been eating gluten free. I came across Lowenkind Bakery  and I was hooked! They have the best gluten free pastries. Comparing to all others I've had in my life, they have the best pastries! I will always go back. I will always be a customer.",bVSgs3LgopcacbrT69FrWg,5.0,2015-10-22 20:37:17,uRsiZOo3ur_Z9XYQ_x66Zw,0,2015-10-22 20:37:17
4847424,2,2,8RY8Oh0ktbFPrsBANh0Gkg,Love the gluten free desserts she sells at Tivoli Farmer's market. I didn't get to share the coconut dessert with my family because I inhaled it!  Whoops! ha.,bVSgs3LgopcacbrT69FrWg,5.0,2015-10-16 13:11:31,5M9NmFi9zfbFShjmSX6MSA,1,2015-10-16 13:11:31
4897547,0,4,BfaEBncefaRyYqD3kaX7fg,I don't really post reviews on yelp. But Mr. KEN A 2 Z HANDYMAN will get one from me.  I'm going to make it very simple and short. Job was very well done and he's price is very reasonable. Definitely recommendable! Thanks for the job well done! Will definitely hire him again for future house projects.,wpKVGI5j5uEk0I0aZRXDRQ,5.0,2014-05-08 08:00:18,TvRYUY1B98AP4DizOKrhog,0,2014-05-08 08:00:18
4930050,0,0,0AtQRtHJPn_ycpqMYVWs8A,"Very reasonable, knowledgeable for electrical, easy to deal with, also does other work, this was a rental property",wpKVGI5j5uEk0I0aZRXDRQ,5.0,2017-07-30 01:40:44,WPl2qzcipruGImcRRbDwYw,0,2017-07-30 01:40:44
5000877,0,2,BC5xGwBnIUu_HZcWp1AMLw,Ken was right on time and our work was done quickly and professionally. He was happy to explain what the underlying problem was and what was needed to correct it. The price was reasonable.  We were very pleased with every aspect of Ken's work and will certainly use him in the future.,wpKVGI5j5uEk0I0aZRXDRQ,5.0,2014-04-23 04:23:18,oBvMj8D0lfvIcyugcNZwIw,0,2014-04-23 04:23:18
5022053,0,3,P9ifuKInzspDQdFhtE4_qA,"Ken Davis, of A 2 Zen Contracting, has worked with us for several months as we got our house ready to put on the market.  He is both a licensed General Contractor and licensed in landscaping design.  He will soon have a painting contractors license. He did a large variety of work for us including drywall repair, pressure washing the patio and drive way, sanding and painting, some landscaping design and removal of shrubs.  His pressure washing removed oil stains and bits of tar from the driveway. He sprayed one side of the house with a light bleach solution to remove some mold.  He made everything look brand new.  He also repaired a delicate, broken antique mirror and hung it for us. We found him to be very reasonably priced and he made a lot of suggestions that ended up saving us hundreds of dollars.  We did some work ourselves and he did what we were not able to do.  Even on work that  only we did he made suggestions on materials and methods that saved us money.  Our house is now on the market, with enhanced curb  appeal.He knows how to make the house look good for the least investment.  We will, without a doubt, call Ken again when we need a job done right.  As a handyman, Ken is as good as it gets!",wpKVGI5j5uEk0I0aZRXDRQ,5.0,2011-06-09 21:42:44,UukRIkLvjD8XxBR4tM6KXA,0,2011-06-09 21:42:44
5024509,0,1,1CaKAqus6Dls7e978UddSw,"Ken showed up on time, checked out the job, and made a fair and resonable price. When I asked if it was okay if he finished the job while we weren't at home he was more than okay with that. 4 days later I went back to the house and not only had Ken done the job he agreed to, he actually patched a few extra nail holes on the wall. 

Highly recommend.",wpKVGI5j5uEk0I0aZRXDRQ,5.0,2015-09-29 17:22:52,hxT7zrqc56ITMEeSiqPPPA,0,2015-09-29 17:22:52
5095104,0,2,LhZrtNbGn8IGDzHNlKVwOg,"Ken is amazing--he can pretty much do anything.  I had him do most of our garage remodeling.  He installed drywall, framed a wall, fixed a plumbing issue (he soldered some copper pipe too, pretty impressive), did some electrical work, installed a tin tiled ceiling and helped me with the better part of installing some vinyl plank flooring.  He gave great advice when there were some snags in the project and was overall super helpful.  On top of that, he does excellent quality work and his rate is very fair.  You won't regret calling him!",wpKVGI5j5uEk0I0aZRXDRQ,5.0,2015-12-12 01:20:50,2kHXFQnk_bU4m8yi3Y1kxQ,0,2015-12-12 01:20:50
5101428,0,5,AnVxvi_rqDjQlnTQYq77Zg,"We used Ken on several projects around our house including the installation of a kitchen counter-top, electrical and wall patching.  All his work has been top notch.  He's prices are also very reasonable.  Highly recommend his service",wpKVGI5j5uEk0I0aZRXDRQ,5.0,2011-10-13 00:23:26,g1qvD9A-RJhBeDIbMKb8Yg,0,2011-10-13 00:23:26
5141851,0,8,II05byXIS4Wtb_Xs4z0Wng,"You know the saying, ""it is hard to find good help"". Well, guess I lucked out when I found, Ken. 

I had just picked up a rescue dog and wanted the luxury of having a doggie door. My one obstacle was that I had an indoor cat. I needed to find a person who would not only install the doggie door (not a very hard task), but also build an enclosure of sorts to contain the cat! Ken was the ""go to person"".  He was able to help assess the situation, price out the materials, and give me a very reasonable quote. He performed the task and the result is a very professional enclosure completely made out of wood with a beautiful gate, all hand-painted.  The end product is far better than I had imagined!

In contrast, I had called a number of other ""handymen"", fencing companies, and specialized gate businesses. One of the better known ""handymen"" went so far to ask me if I loved my pets. If I did love them then I'd better be willing to open up my pocketbook. 

The classic answer these other businesses gave to solve the problem was to slap together a classic metal gate with a post on one end with the other attached to the wall (Ken actually built a door-frame out of wooden posts with both cemented into the ground prior attaching the gate). Then to keep the cat inside they would have stretched chain-link across the top. Of course this all was going to not only be makeshift, but expensive.

Ken was personable, knowledgeable, and very reasonably priced. I highly recommend him for ANY task whether it was to build or repair. Ken doesn't seem to care if it is a large job or a very small job. 

As a new homeowner, it is good to finally find a person that I can trust.",wpKVGI5j5uEk0I0aZRXDRQ,5.0,2013-08-14 02:32:21,YgNk-sjMMrM1JRp_-06zlg,0,2013-08-14 02:32:21
5191791,0,0,m5ON1Ms3466oSBNGGTU3Ww,"Ken is great!! He's reasonable and honest! He was able to do many things we asked so far, demoing a master closet room, and then drywall to cover up the mess, install finger pull cabinet handles and much more!! Will be hiring him many more times!",wpKVGI5j5uEk0I0aZRXDRQ,5.0,2019-02-12 04:40:41,DT8FbXKdWP1V-9WGws8Y0A,0,2019-02-12 04:40:41
5263404,0,1,m89y8w0J7aMOQz7EeA70tQ,Had a doggie door put in.  Ken came right on time and did a great job!!!  Would recommend.,wpKVGI5j5uEk0I0aZRXDRQ,5.0,2016-08-03 02:08:25,tCRInUsR7r6N-I6tLJu88A,1,2016-08-03 02:08:25
5269925,0,3,YdFt46Sxqpu66KqqXBPtVw,"I hired Ken to put up four ceiling fans in my home. He arrived exactly on time and worked very efficiently. The fans I bought needed remotes and each fan was different. Ken had no trouble getting any of them to work the first time, which saved a lot of time for him and a lot of money for me. He was very cognizant of the time and did not price gouge, which was very appreciated.

I asked Ken if he could do a few other things around my house and he said it wouldn't be a problem at all. Ken is a true professional in every sense of the word. 

I called a few other handymen before reaching Ken and some never called or texted back, others quoted very high prices and some weren't available for weeks at a time.

Needless to say, I highly recommend Ken for the job. He is friendly, trustworthy, professional and knowledgable. 

Hire him for any of your handyman needs!",wpKVGI5j5uEk0I0aZRXDRQ,5.0,2016-04-14 19:28:55,ssOoXFDC4ObeQKF2TvHNCw,0,2016-04-14 19:28:55
5327447,0,0,6rH3JyDzLnn_t0pG8KDlAQ,"Ken was great! We will definitely use him and refer him in the future. He was always on time and was able to repair some vintage pieces that I thought had no hope. We were most impressed with how he repaired our vintage dresser. He was prompt and very reasonably priced. He was able to hang heavy pictures, instal light fixtures, as well as other various projects around our house. We highly recommend Ken, he's super nice and great around animals.",wpKVGI5j5uEk0I0aZRXDRQ,5.0,2018-11-20 01:26:28,Jrz3WTHWYA4GzIVKnG5Fpg,0,2018-11-20 01:26:28
5605813,0,0,Lbj-SjhohZNqQuusSX4nVg,Colin is really friendly and super helpful he really helped me lose the extra lbs of fat while maintaining muscle,DgzbPdeO30IRDoj3m4Sifw,5.0,2017-07-09 07:08:41,FRUEcEILNV_UiyHlDrQXGA,0,2017-07-09 07:08:41
5669901,0,0,sh5BgFpBH6hfra3wx04vag,"If you are looking for a serious trainer to get you into your best shape ever, this is guy to go to... He offers a free assessment, great deals and he gets right down to business with your workouts... He also offers nutritional ideas and meal plans... I highly recommend this trainer when you are ready to take it to the next level.",DgzbPdeO30IRDoj3m4Sifw,5.0,2015-04-05 05:03:57,0X_zZXeLENX-cM3eAskDkw,0,2015-04-05 05:03:57
5685902,0,0,EvWBTJ-X6zKyse6Aiyu-Gg,"I just started training with Colin and after 3 sessions I can definitely say I love working out with him! I have had a personal trainer before and was never pushed as hard as Colin pushes me.  He has me doing workouts I see on videos but never thought I could actually complete myself. Feels like all  the work I've done in the gym was nothing compared to the workouts I get with him now.  You will definitely reach your goals training with Colin, he is very knowledgeable in the area of fitness and creative with his training sessions. I definitely recommend signing up to workout with him!",DgzbPdeO30IRDoj3m4Sifw,5.0,2017-07-12 06:25:55,TFTK1dhcrt1EmVTd8GRKIw,0,2017-07-12 06:25:55
